        1829   500.47380      0.38289     92.72834      0.00000      0.60001      0.00000      0.40000      0.00000      0.39999      0.39999
        1830   501.64009      0.38289     93.19485      0.00000      0.60001      0.00000      0.39999      0.00000      0.39999      0.39999
        1831   502.80636      0.38288     93.66135      0.00000      0.60001      0.00000      0.39997      0.00000      0.39998      0.39998
        1832   503.97263      0.38286     94.12782      0.00000      0.60003      0.00000      0.39994      0.00000      0.39996      0.39996
        1833   505.13892      0.38283     94.59428      0.00000      0.60006      0.00000      0.39990      0.00000      0.39993      0.39993
        1834   506.30526      0.38278     95.06071      0.00000      0.60010      0.00000      0.39984      0.00000      0.39989      0.39989
        1835   507.47165      0.38272     95.52712      0.00000      0.60014      0.00000      0.39978      0.00000      0.39983      0.39984
        1836   508.63813      0.38266     95.99348      0.00000      0.60020      0.00000      0.39971      0.00000      0.39977      0.39977
        1837   509.80471      0.38258     96.45981      0.00000      0.60028      0.00000      0.39962      0.00000      0.39969      0.39970
        1838   510.97140      0.38249     96.92609      0.00000      0.60036      0.00000      0.39952      0.00000      0.39961      0.39962
        1839   512.13824      0.38238     97.39232      0.00000      0.60045      0.00000      0.39942      0.00000      0.39951      0.39952
        1840   513.30523      0.38227     97.85849      0.00000      0.60055      0.00000      0.39930      0.00000      0.39940      0.39941
        1841   514.47239      0.38214     98.32461      0.00000      0.60066      0.00000      0.39917      0.00000      0.39929      0.39930
        1842   515.63975      0.38201     98.79065      0.00000      0.60079      0.00000      0.39904      0.00000      0.39916      0.39917
        1843   516.80732      0.38186     99.25663      0.00000      0.60092      0.00000      0.39889      0.00000      0.39902      0.39903
        1844   517.97513      0.38170     99.72253      0.00000      0.60107      0.00000      0.39873      0.00000      0.39887      0.39888
        1845   519.14318      0.38153    100.18836      0.00000      0.60123      0.00000      0.39855      0.00000      0.39871      0.39872
        1846   520.31151      0.38135    100.65409      0.00000      0.60139      0.00000      0.39837      0.00000      0.39853      0.39855
        1847   521.48012      0.38115    101.11974      0.00000      0.60157      0.00000      0.39818      0.00000      0.39835      0.39837
        1848   522.64904      0.38095    101.58529      0.00000      0.60176      0.00000      0.39798      0.00000      0.39816      0.39818
        1849   523.81829      0.38073    102.05073      0.00000      0.60196      0.00000      0.39776      0.00000      0.39795      0.39797
        1850   524.98788      0.38051    102.51608      0.00000      0.60217      0.00000      0.39754      0.00000      0.39774      0.39776
        1851   526.15784      0.38027    102.98131      0.00000      0.60239      0.00000      0.39730      0.00000      0.39751      0.39753
        1852   527.32818      0.38002    103.44642      0.00000      0.60262      0.00000      0.39706      0.00000      0.39728      0.39730
        1853   528.49893      0.37976    103.91141      0.00000      0.60287      0.00000      0.39680      0.00000      0.39703      0.39705
        1854   529.67009      0.37948    104.37627      0.00000      0.60312      0.00000      0.39653      0.00000      0.39677      0.39679
        1855   530.84170      0.37920    104.84101      0.00000      0.60338      0.00000      0.39626      0.00000      0.39650      0.39653
        1856   532.01377      0.37890    105.30560      0.00000      0.60366      0.00000      0.39597      0.00000      0.39622      0.39625
        1857   533.18631      0.37860    105.77005      0.00000      0.60394      0.00000      0.39567      0.00000      0.39593      0.39596
        1858   534.35936      0.37828    106.23435      0.00000      0.60424      0.00000      0.39536      0.00000      0.39563      0.39566
        1859   535.53292      0.37795    106.69850      0.00000      0.60455      0.00000      0.39504      0.00000      0.39532      0.39535
        1860   536.70702      0.37761    107.16249      0.00000      0.60486      0.00000      0.39470      0.00000      0.39500      0.39503
        1861   537.88167      0.37726    107.62632      0.00000      0.60519      0.00000      0.39436      0.00000      0.39467      0.39469
        1862   539.05689      0.37689    108.08997      0.00000      0.60553      0.00000      0.39401      0.00000      0.39432      0.39435
        1863   540.23271      0.37652    108.55345      0.00000      0.60588      0.00000      0.39364      0.00000      0.39397      0.39400
        1864   541.40915      0.37613    109.01675      0.00000      0.60624      0.00000      0.39327      0.00000      0.39360      0.39363
        1865   542.58621      0.37574    109.47986      0.00000      0.60662      0.00000      0.39288      0.00000      0.39322      0.39326
        1866   543.76393      0.37533    109.94278      0.00000      0.60700      0.00000      0.39249      0.00000      0.39284      0.39287
        1867   544.94232      0.37491    110.40550      0.00000      0.60739      0.00000      0.39208      0.00000      0.39244      0.39247
        1868   546.12139      0.37448    110.86801      0.00000      0.60780      0.00000      0.39166      0.00000      0.39203      0.39207
        1869   547.30118      0.37404    111.33032      0.00000      0.60821      0.00000      0.39123      0.00000      0.39161      0.39165
        1870   548.48169      0.37359    111.79241      0.00000      0.60864      0.00000      0.39079      0.00000      0.39118      0.39122
        1871   549.66296      0.37312    112.25428      0.00000      0.60908      0.00000      0.39034      0.00000      0.39074      0.39078
        1872   550.84499      0.37265    112.71593      0.00000      0.60952      0.00000      0.38988      0.00000      0.39029      0.39032
        1873   552.02780      0.37217    113.17734      0.00000      0.60998      0.00000      0.38941      0.00000      0.38982      0.38986
