          38    0.6813  9.2150839662671E-08  1.3982841595671E-08  0.0000000000000E+00 -2.2023144406349E-08  0.0000000000000E+00  1.1417398406902E-07
          39    0.7669  1.1388984836733E-07  2.0721755497552E-08  0.0000000000000E+00 -3.0830027732489E-08  0.0000000000000E+00  1.4471987609982E-07
          40    0.8507  1.3678457571169E-07  2.9013029759409E-08  0.0000000000000E+00 -4.1315583135806E-08  0.0000000000000E+00  1.7810015884750E-07
          41    0.9351  1.6135284088863E-07  3.9214100165253E-08  0.0000000000000E+00 -5.3885152962813E-08  0.0000000000000E+00  2.1523799385144E-07
          42    1.0224  1.8823635001075E-07  5.1867147374209E-08  0.0000000000000E+00 -6.9141813358793E-08  0.0000000000000E+00  2.5737895751820E-07
          43    1.1212  2.2026041913487E-07  6.8909247637736E-08  0.0000000000000E+00 -8.9162167740072E-08  0.0000000000000E+00  3.0956085206397E-07
          44    1.2296  2.5722252301097E-07  9.1168079229232E-08  0.0000000000000E+00 -1.1424170633346E-07  0.0000000000000E+00  3.7239205061170E-07
          45    1.3428  2.9763970537686E-07  1.1860750179824E-07  0.0000000000000E+00 -1.4354964705826E-07  0.0000000000000E+00  4.4421002378585E-07
          46    1.4609  3.4153143986726E-07  1.5200262478810E-07  0.0000000000000E+00 -1.7712515473841E-07  0.0000000000000E+00  5.2581135573225E-07
          47    1.5837  3.8889806208598E-07  1.9217909959257E-07  0.0000000000000E+00 -2.1497472914579E-07  0.0000000000000E+00  6.1802215912624E-07
          48    1.7113  4.3972424798465E-07  2.4001189677064E-07  0.0000000000000E+00 -2.5707731956030E-07  0.0000000000000E+00  7.2170051440222E-07
          49    1.8437  4.9398110020557E-07  2.9642289652551E-07  0.0000000000000E+00 -3.0338813078056E-07  0.0000000000000E+00  8.3773639446963E-07
          50    1.9808  5.5162824664998E-07  3.6237837505800E-07  0.0000000000000E+00 -3.5384105623293E-07  0.0000000000000E+00  9.6705150091932E-07
          51    2.1227  6.1261589373025E-07  4.3888648289333E-07  0.0000000000000E+00 -4.0835497198682E-07  0.0000000000000E+00  1.1105989940710E-06
          52    2.2692  6.7688679010108E-07  5.2699469194121E-07  0.0000000000000E+00 -4.6683377758608E-07  0.0000000000000E+00  1.2693631108096E-06
          53    2.4205  7.4437807105889E-07  6.2778727500146E-07  0.0000000000000E+00 -5.2917392129392E-07  0.0000000000000E+00  1.4443586829535E-06
          54    2.5766  8.1502295129540E-07  7.4238284520704E-07  0.0000000000000E+00 -5.9526401413853E-07  0.0000000000000E+00  1.6366305479989E-06
          55    2.7373  8.8875224695256E-07  8.7193198229563E-07  0.0000000000000E+00 -6.6498772164866E-07  0.0000000000000E+00  1.8472528580728E-06
          56    2.9027  9.6549571892804E-07  1.0176149747000E-06  0.0000000000000E+00 -7.3822880868003E-07  0.0000000000000E+00  2.0773283071614E-06
          57    3.0727  1.0451832288314E-06  1.1806396907525E-06  0.0000000000000E+00 -8.1487116158803E-07  0.0000000000000E+00  2.3279872804168E-06
          58    3.2475  1.1277457075994E-06  1.3622395902710E-06  0.0000000000000E+00 -8.9480057122101E-07  0.0000000000000E+00  2.6003869368068E-06
          59    3.4269  1.2131159448881E-06  1.5636718901744E-06  0.0000000000000E+00 -9.7790624971012E-07  0.0000000000000E+00  2.8957102476990E-06
          60    3.6109  1.3012292080915E-06  1.7862158881205E-06  0.0000000000000E+00 -1.0640819744092E-06  0.0000000000000E+00  3.2151650051412E-06
          61    3.7995  1.3920237018295E-06  2.0311714400676E-06  0.0000000000000E+00 -1.1532280885462E-06  0.0000000000000E+00  3.5599828077165E-06
          62    3.9928  1.4854408877591E-06  2.2998576011568E-06  0.0000000000000E+00 -1.2452503811551E-06  0.0000000000000E+00  3.9314180552736E-06
          63    4.1906  1.5814256782210E-06  2.5936114181902E-06  0.0000000000000E+00 -1.3400610265767E-06  0.0000000000000E+00  4.3307469557455E-06
          64    4.3930  1.6799265203397E-06  2.9137868628233E-06  0.0000000000000E+00 -1.4375787255556E-06  0.0000000000000E+00  4.7592665515392E-06
          65    4.5999  1.7808953942652E-06  3.2617539158458E-06  0.0000000000000E+00 -1.5377286828558E-06  0.0000000000000E+00  5.2182938020085E-06
          66    4.8113  1.8842877348879E-06  3.6388977692108E-06  0.0000000000000E+00 -1.6404422944892E-06  0.0000000000000E+00  5.7091646990293E-06
          67    5.0273  1.9900622990795E-06  4.0466181533700E-06  0.0000000000000E+00 -1.7456572584855E-06  0.0000000000000E+00  6.2332334475722E-06
          68    5.2477  2.0981809899853E-06  4.4863287682185E-06  0.0000000000000E+00 -1.8533170992712E-06  0.0000000000000E+00  6.7918717023449E-06
          69    5.4725  2.2086086536737E-06  4.9594568140763E-06  0.0000000000000E+00 -1.9633705140200E-06  0.0000000000000E+00  7.3864678738378E-06
          70    5.7018  2.3213128560269E-06  5.4674425967875E-06  0.0000000000000E+00 -2.0757711066376E-06  0.0000000000000E+00  8.0184264866053E-06
          71    5.9354  2.4362636543226E-06  6.0117392156483E-06  0.0000000000000E+00 -2.1904769520661E-06  0.0000000000000E+00  8.6891676144433E-06
          72    6.1734  2.5534333651054E-06  6.5938122959885E-06  0.0000000000000E+00 -2.3074501569672E-06  0.0000000000000E+00  9.4001263561095E-06
          73    6.4157  2.6727963421677E-06  7.2151397914295E-06  0.0000000000000E+00 -2.4266564360268E-06  0.0000000000000E+00  1.0152752391848E-05
          74    6.6624  2.7943287607075E-06  7.8772118059669E-06  0.0000000000000E+00 -2.5480647040731E-06  0.0000000000000E+00  1.0948509566585E-05
          75    6.9133  2.9180084168800E-06  8.5815304549631E-06  0.0000000000000E+00 -2.6716466961243E-06  0.0000000000000E+00  1.1788875529043E-05
          76    7.1685  3.0438145443330E-06  9.3296097575771E-06  0.0000000000000E+00 -2.7973766188466E-06  0.0000000000000E+00  1.2675341421066E-05
          77    7.4279  3.1717276451336E-06  1.0122975533044E-05  0.0000000000000E+00 -2.9252308078072E-06  0.0000000000000E+00  1.3609411586746E-05
          78    7.6915  3.3017293383263E-06  1.0963165310314E-05  0.0000000000000E+00 -3.0551875153407E-06  0.0000000000000E+00  1.4592603314406E-05
          79    7.9592  3.4338022265521E-06  1.1851728252372E-05  0.0000000000000E+00 -3.1872265936012E-06  0.0000000000000E+00  1.5626446613261E-05
          80    8.2312  3.5679297773728E-06  1.2790225075272E-05  0.0000000000000E+00 -3.3213292766835E-06  0.0000000000000E+00  1.6712484001083E-05
          81    8.5072  3.7040962205621E-06  1.3780227973641E-05  0.0000000000000E+00 -3.4574780002066E-06  0.0000000000000E+00  1.7852270316004E-05
          82    8.7873  3.8422864589302E-06  1.4823320543297E-05  0.0000000000000E+00 -3.5956562353620E-06  0.0000000000000E+00  1.9047372540434E-05
          83    9.0715  3.9824859907194E-06  1.5921097694132E-05  0.0000000000000E+00 -3.7358483460058E-06  0.0000000000000E+00  2.0299369628060E-05
          84    9.3597  4.1246808449377E-06  1.7075165573328E-05  0.0000000000000E+00 -3.8780394689328E-06  0.0000000000000E+00  2.1609852355499E-05
          85    9.6519  4.2688575244539E-06  1.8287141469436E-05  0.0000000000000E+00 -4.0222154109265E-06  0.0000000000000E+00  2.2980423163423E-05
          86    9.9481  4.4150029589463E-06  1.9558653723116E-05  0.0000000000000E+00 -4.1683625635093E-06  0.0000000000000E+00  2.4412696015257E-05
          87   10.2483  4.5631044645708E-06  2.0891341629686E-05  0.0000000000000E+00 -4.3164678311512E-06  0.0000000000000E+00  2.5908296255125E-05
          88   10.5524  4.7131497104786E-06  2.2286855344197E-05  0.0000000000000E+00 -4.4665185720732E-06  0.0000000000000E+00  2.7468860475903E-05
          89   10.8604  4.8651266890586E-06  2.3746855769827E-05  0.0000000000000E+00 -4.6185025476209E-06  0.0000000000000E+00  2.9096036374745E-05
          90   11.1723  5.0190236926664E-06  2.5273014463168E-05  0.0000000000000E+00 -4.7724078821627E-06  0.0000000000000E+00  3.0791482632645E-05
          91   11.4881  5.1748292919226E-06  2.6867013518194E-05  0.0000000000000E+00 -4.9282230279141E-06  0.0000000000000E+00  3.2556868774455E-05
          92   11.8077  5.3325323188309E-06  2.8530545466391E-05  0.0000000000000E+00 -5.0859367373306E-06  0.0000000000000E+00  3.4393875050369E-05
          93   12.1312  5.4921218512772E-06  3.0265313165551E-05  0.0000000000000E+00 -5.2455380391260E-06  0.0000000000000E+00  3.6304192307626E-05
          94   12.4585  5.6535871998399E-06  3.2073029691012E-05  0.0000000000000E+00 -5.4070162184241E-06  0.0000000000000E+00  3.8289521867199E-05
          95   12.7895  5.8169178961914E-06  3.3955418226109E-05  0.0000000000000E+00 -5.5703607999491E-06  0.0000000000000E+00  4.0351575401468E-05
          96   13.1243  5.9821036831766E-06  3.5914211957066E-05  0.0000000000000E+00 -5.7355615340703E-06  0.0000000000000E+00  4.2492074818172E-05
          97   13.4629  6.1491345057668E-06  3.7951153966291E-05  0.0000000000000E+00 -5.9026083845501E-06  0.0000000000000E+00  4.4712752143751E-05
          98   13.8052  6.3180005027004E-06  4.0067997124232E-05  0.0000000000000E+00 -6.0714915179618E-06  0.0000000000000E+00  4.7015349405996E-05
          99   14.1512  6.4886920000166E-06  4.2266503997186E-05  0.0000000000000E+00 -6.2422012954452E-06  0.0000000000000E+00  4.9401618534738E-05
         100   14.5009  6.6611995028035E-06  4.4548446726672E-05  0.0000000000000E+00 -6.4147282628030E-06  0.0000000000000E+00  5.1873321232147E-05
         101   14.8542  6.8355136898683E-06  4.6915606940640E-05  0.0000000000000E+00 -6.5890631442812E-06  0.0000000000000E+00  5.4432228878076E-05
         102   15.2112  7.0116254081751E-06  4.9369775659328E-05  0.0000000000000E+00 -6.7651968362298E-06  0.0000000000000E+00  5.7080122429802E-05
         103   15.5718  7.1895256663636E-06  5.1912753185231E-05  0.0000000000000E+00 -6.9431204000473E-06  0.0000000000000E+00  5.9818792304864E-05
         104   15.9361  7.3692056307575E-06  5.4546349025287E-05  0.0000000000000E+00 -7.1228250577655E-06  0.0000000000000E+00  6.2650038298868E-05
         105   16.3039  7.5506566193612E-06  5.7272381783037E-05  0.0000000000000E+00 -7.3043021857385E-06  0.0000000000000E+00  6.5575669471038E-05
         106   16.6753  7.7338700981704E-06  6.0092679082819E-05  0.0000000000000E+00 -7.4875433107334E-06  0.0000000000000E+00  6.8597504064360E-05
         107   17.0503  7.9188376755345E-06  6.3009077463770E-05  0.0000000000000E+00 -7.6725401041376E-06  0.0000000000000E+00  7.1717369393383E-05
         108   17.4289  8.1055510989224E-06  6.6023422309391E-05  0.0000000000000E+00 -7.8592843786208E-06  0.0000000000000E+00  7.4937101770230E-05
         109   17.8109  8.2940022504862E-06  6.9137567758384E-05  0.0000000000000E+00 -8.0477680836243E-06  0.0000000000000E+00  7.8258546410560E-05
         110   18.1965  8.4841831426970E-06  7.2353376615213E-05  0.0000000000000E+00 -8.2379833009518E-06  0.0000000000000E+00  8.1683557339327E-05
         111   18.5856  8.6760859150733E-06  7.5672720278211E-05  0.0000000000000E+00 -8.4299222414795E-06  0.0000000000000E+00  8.5213997315295E-05
         112   18.9781  8.8697028303949E-06  7.9097478658886E-05  0.0000000000000E+00 -8.6235772413540E-06  0.0000000000000E+00  8.8851737746179E-05
         113   19.3742  9.0650262705593E-06  8.2629540093865E-05  0.0000000000000E+00 -8.8189407578488E-06  0.0000000000000E+00  9.2598658596041E-05
         114   19.7737  9.2620487342172E-06  8.6270801288067E-05  0.0000000000000E+00 -9.0160053670091E-06  0.0000000000000E+00  9.6456648325851E-05
         115   20.1766  9.4607628327537E-06  9.0023167228141E-05  0.0000000000000E+00 -9.2147637596444E-06  0.0000000000000E+00  1.0042760380252E-04
         116   20.5830  9.6611612869655E-06  9.3888551107182E-05  0.0000000000000E+00 -9.4152087380216E-06  0.0000000000000E+00  1.0451343021997E-04
         117   20.9927  9.8632369246930E-06  9.7868874267514E-05  0.0000000000000E+00 -9.6173332135165E-06  0.0000000000000E+00  1.0871604103927E-04
         118   21.4059  1.0066982677155E-05  1.0196606611823E-04  0.0000000000000E+00 -9.8211302029678E-06  0.0000000000000E+00  1.1303735790223E-04
         119   21.8224  1.0272391576130E-05  1.0618206406804E-04  0.0000000000000E+00 -1.0026592825883E-05  0.0000000000000E+00  1.1747931056106E-04
         120   22.2424  1.0479456751576E-05  1.1051881346695E-04  0.0000000000000E+00 -1.0233714302083E-05  0.0000000000000E+00  1.2204383681749E-04
         121   22.6656  1.0688171428719E-05  1.1497826753671E-04  0.0000000000000E+00 -1.0442487948809E-05  0.0000000000000E+00  1.2673288245000E-04
         122   23.0923  1.0898528925351E-05  1.1956238730489E-04  0.0000000000000E+00 -1.0652907178050E-05  0.0000000000000E+00  1.3154840114495E-04
         123   23.5222  1.1110522649459E-05  1.2427314154533E-04  0.0000000000000E+00 -1.0864965494188E-05  0.0000000000000E+00  1.3649235443437E-04
         124   23.9555  1.1324146096747E-05  1.2911250671626E-04  0.0000000000000E+00 -1.1078656491561E-05  0.0000000000000E+00  1.4156671163141E-04
         125   24.3921  1.1539392847964E-05  1.3408246689270E-04  0.0000000000000E+00 -1.1293973851798E-05  0.0000000000000E+00  1.4677344975979E-04
         126   24.8320  1.1756256567181E-05  1.3918501372024E-04  0.0000000000000E+00 -1.1510911342132E-05  0.0000000000000E+00  1.5211455350567E-04
         127   25.2752  1.1974730999189E-05  1.4442214634837E-04  0.0000000000000E+00 -1.1729462812815E-05  0.0000000000000E+00  1.5759201514812E-04
         128   25.7216  1.2194809967494E-05  1.4979587137697E-04  0.0000000000000E+00 -1.1949622195150E-05  0.0000000000000E+00  1.6320783450344E-04
         129   26.1713  1.2416487371765E-05  1.5530820278863E-04  0.0000000000000E+00 -1.2171383498954E-05  0.0000000000000E+00  1.6896401885466E-04
         130   26.6243  1.2639757186935E-05  1.6096116192137E-04  0.0000000000000E+00 -1.2394740811685E-05  0.0000000000000E+00  1.7486258292325E-04
         131   27.0804  1.2864613460119E-05  1.6675677738714E-04  0.0000000000000E+00 -1.2619688295388E-05  0.0000000000000E+00  1.8090554878423E-04
         132   27.5399  1.3091050308891E-05  1.7269708502247E-04  0.0000000000000E+00 -1.2846220184995E-05  0.0000000000000E+00  1.8709494581499E-04
         133   28.0025  1.3319061920292E-05  1.7878412785867E-04  0.0000000000000E+00 -1.3074330787362E-05  0.0000000000000E+00  1.9343281066435E-04
         134   28.4683  1.3548642547937E-05  1.8501995604171E-04  0.0000000000000E+00 -1.3304014478392E-05  0.0000000000000E+00  1.9992118716923E-04
         135   28.9373  1.3779786511284E-05  1.9140662680879E-04  0.0000000000000E+00 -1.3535265702341E-05  0.0000000000000E+00  2.0656212633050E-04
         136   29.4096  1.4012488193004E-05  1.9794620441291E-04  0.0000000000000E+00 -1.3768078969198E-05  0.0000000000000E+00  2.1335768623459E-04
         137   29.8849  1.4246742037881E-05  2.0464076008903E-04  0.0000000000000E+00 -1.4002448853631E-05  0.0000000000000E+00  2.2030993201850E-04
         138   30.3635  1.4482542551419E-05  2.1149237201136E-04  0.0000000000000E+00 -1.4238369993589E-05  0.0000000000000E+00  2.2742093582549E-04
         139   30.8452  1.4719884297760E-05  2.1850312523157E-04  0.0000000000000E+00 -1.4475837088275E-05  0.0000000000000E+00  2.3469277674107E-04
         140   31.3300  1.4958761898748E-05  2.2567511164842E-04  0.0000000000000E+00 -1.4714844897218E-05  0.0000000000000E+00  2.4212754076155E-04
         141   31.8180  1.5199170032056E-05  2.3301042994991E-04  0.0000000000000E+00 -1.4955388238422E-05  0.0000000000000E+00  2.4972732073418E-04
         142   32.3091  1.5441103429828E-05  2.4051118557031E-04  0.0000000000000E+00 -1.5197461987046E-05  0.0000000000000E+00  2.5749421631265E-04
         143   32.8033  1.5684556877575E-05  2.4817949065399E-04  0.0000000000000E+00 -1.5441061074313E-05  0.0000000000000E+00  2.6543033391975E-04
         144   33.3006  1.5929525212765E-05  2.5601746401025E-04  0.0000000000000E+00 -1.5686180486126E-05  0.0000000000000E+00  2.7353778670057E-04
         145   33.8010  1.6176003323070E-05  2.6402723105599E-04  0.0000000000000E+00 -1.5932815261345E-05  0.0000000000000E+00  2.8181869446334E-04
         146   34.3045  1.6423986145847E-05  2.7221092379765E-04  0.0000000000000E+00 -1.6180960491291E-05  0.0000000000000E+00  2.9027518366077E-04
         147   34.8111  1.6673468666249E-05  2.8057068076820E-04  0.0000000000000E+00 -1.6430611317872E-05  0.0000000000000E+00  2.9890938732492E-04
         148   35.3207  1.6924445916585E-05  2.8910864700508E-04  0.0000000000000E+00 -1.6681762932983E-05  0.0000000000000E+00  3.0772344504449E-04
         149   35.8334  1.7176912974788E-05  2.9782697399775E-04  0.0000000000000E+00 -1.6934410576985E-05  0.0000000000000E+00  3.1671950291067E-04
         150   36.3491  1.7430864963067E-05  3.0672781964042E-04  0.0000000000000E+00 -1.7188549537384E-05  0.0000000000000E+00  3.2589971346840E-04
         151   36.8679  1.7686297047576E-05  3.1581334821993E-04  0.0000000000000E+00 -1.7444175148528E-05  0.0000000000000E+00  3.3526623570385E-04
         152   37.3897  1.7943204436770E-05  3.2508573035816E-04  0.0000000000000E+00 -1.7701282789989E-05  0.0000000000000E+00  3.4482123498509E-04
         153   37.9145  1.8201582380374E-05  3.3454714297418E-04  0.0000000000000E+00 -1.7959867885548E-05  0.0000000000000E+00  3.5456688302303E-04
         154   38.4423  1.8461426168527E-05  3.4419976925299E-04  0.0000000000000E+00 -1.8219925902364E-05  0.0000000000000E+00  3.6450535783930E-04
         155   38.9732  1.8722731130724E-05  3.5404579860670E-04  0.0000000000000E+00 -1.8481452349944E-05  0.0000000000000E+00  3.7463884372620E-04
         156   39.5070  1.8985492634801E-05  3.6408742663685E-04  0.0000000000000E+00 -1.8744442779157E-05  0.0000000000000E+00  3.8496953120795E-04
         157   40.0439  1.9249706086106E-05  3.7432685510252E-04  0.0000000000000E+00 -1.9008892781410E-05  0.0000000000000E+00  3.9549961700788E-04
         158   40.5837  1.9515366926368E-05  3.8476629187766E-04  0.0000000000000E+00 -1.9274797987563E-05  0.0000000000000E+00  4.0623130400450E-04
         159   41.1265  1.9782470633235E-05  3.9540795093344E-04  0.0000000000000E+00 -1.9542154067476E-05  0.0000000000000E+00  4.1716680121338E-04
         160   41.6722  2.0051012718800E-05  4.0625405228044E-04  0.0000000000000E+00 -1.9810956728560E-05  0.0000000000000E+00  4.2830832372768E-04
         161   42.2209  2.0320988729273E-05  4.1730682195622E-04  0.0000000000000E+00 -2.0081201715480E-05  0.0000000000000E+00  4.3965809270538E-04
         162   42.7726  2.0592394243613E-05  4.2856849197026E-04  0.0000000000000E+00 -2.0352884808799E-05  0.0000000000000E+00  4.5121833531274E-04
         163   43.3272  2.0865224873247E-05  4.4004130029315E-04  0.0000000000000E+00 -2.0626001824735E-05  0.0000000000000E+00  4.6299128471315E-04
         164   43.8848  2.1139476261000E-05  4.5172749081299E-04  0.0000000000000E+00 -2.0900548614099E-05  0.0000000000000E+00  4.7497918002235E-04
         165   44.4452  2.1415144080363E-05  4.6362931330549E-04  0.0000000000000E+00 -2.1176521061595E-05  0.0000000000000E+00  4.8718426627779E-04
         166   45.0086  2.1692224034704E-05  4.7574902340112E-04  0.0000000000000E+00 -2.1453915085050E-05  0.0000000000000E+00  4.9960879440481E-04
         167   45.5749  2.1970711856469E-05  4.8808888255199E-04  0.0000000000000E+00 -2.1732726634647E-05  0.0000000000000E+00  5.1225502118274E-04
         168   46.1441  2.2250603306604E-05  5.0065115800664E-04  0.0000000000000E+00 -2.2012951692349E-05  0.0000000000000E+00  5.2512520921901E-04
         169   46.7162  2.2531894173811E-05  5.1343812277943E-04  0.0000000000000E+00 -2.2294586271202E-05  0.0000000000000E+00  5.3822162691776E-04
         170   47.2912  2.2814580273711E-05  5.2645205561391E-04  0.0000000000000E+00 -2.2577626414514E-05  0.0000000000000E+00  5.5154654844220E-04
         171   47.8691  2.3098657448245E-05  5.3969524095610E-04  0.0000000000000E+00 -2.2862068195259E-05  0.0000000000000E+00  5.6510225368736E-04
         172   48.4499  2.3384121565289E-05  5.5316996893943E-04  0.0000000000000E+00 -2.3147907715743E-05  0.0000000000000E+00  5.7889102826449E-04
         173   49.0335  2.3670968517175E-05  5.6687853531647E-04  0.0000000000000E+00 -2.3435141106131E-05  0.0000000000000E+00  5.9291516343130E-04
         174   49.6200  2.3959194221139E-05  5.8082324148151E-04  0.0000000000000E+00 -2.3723764524923E-05  0.0000000000000E+00  6.0717695611487E-04
         175   50.2094  2.4248794618140E-05  5.9500639441647E-04  0.0000000000000E+00 -2.4013774157786E-05  0.0000000000000E+00  6.2167870885641E-04
         176   50.8016  2.4539765671983E-05  6.0943030665015E-04  0.0000000000000E+00 -2.4305166216715E-05  0.0000000000000E+00  6.3642272976946E-04
         177   51.3966  2.4832103369102E-05  6.2409729624863E-04  0.0000000000000E+00 -2.4597936939826E-05  0.0000000000000E+00  6.5141133253008E-04
         178   51.9945  2.5125803718105E-05  6.3900968679497E-04  0.0000000000000E+00 -2.4892082590924E-05  0.0000000000000E+00  6.6664683635607E-04
         179   52.5952  2.5420862748620E-05  6.5416980733325E-04  0.0000000000000E+00 -2.5187599458374E-05  0.0000000000000E+00  6.8213156594971E-04
         180   53.1988  2.5717276511625E-05  6.6957999238781E-04  0.0000000000000E+00 -2.5484483855457E-05  0.0000000000000E+00  6.9786785151739E-04
         181   53.8051  2.6015041077836E-05  6.8524258188180E-04  0.0000000000000E+00 -2.5782732118766E-05  0.0000000000000E+00  7.1385802868639E-04
         182   54.4143  2.6314152537997E-05  7.0115992115497E-04  0.0000000000000E+00 -2.6082340608539E-05  0.0000000000000E+00  7.3010443852293E-04
         183   55.0263  2.6614607002041E-05  7.1733436092081E-04  0.0000000000000E+00 -2.6383305707808E-05  0.0000000000000E+00  7.4660942748850E-04
         184   55.6411  2.6916400598428E-05  7.3376825723518E-04  0.0000000000000E+00 -2.6685623821802E-05  0.0000000000000E+00  7.6337534740768E-04
         185   56.2586  2.7219529474055E-05  7.5046397149216E-04  0.0000000000000E+00 -2.6989291377839E-05  0.0000000000000E+00  7.8040455546392E-04
         186   56.8790  2.7523989793283E-05  7.6742387037470E-04  0.0000000000000E+00 -2.7294304824397E-05  0.0000000000000E+00  7.9769941414910E-04
