          46    2.9641  3.1208764360237E-10  1.3696551726602E-05 -1.8765860977160E-05 -2.9463533921235E-10 -5.0692917982533E-06  1.3696863814246E-05 -1.8766155612499E-05
          47    3.1359  3.1253186381637E-10  1.6883678680643E-05 -2.1610602675304E-05 -2.9742610525906E-10 -4.7269088889023E-06  1.6883991212507E-05 -2.1610900101410E-05
          48    3.3124  3.1302510607981E-10  2.0663166866119E-05 -2.4764543146325E-05 -2.9991059410552E-10 -4.1013631656933E-06  2.0663479891226E-05 -2.4764843056919E-05
          49    3.4935  3.1357075773843E-10  2.5118382909333E-05 -2.8247820504368E-05 -3.0212938879359E-10 -3.1294261536656E-06  2.5118696480091E-05 -2.8248122633757E-05
          50    3.6792  3.1417230818851E-10  3.0340698941091E-05 -3.2080921470259E-05 -3.0412110662874E-10 -1.7402124779669E-06  3.0341013113399E-05 -3.2081225591366E-05
          51    3.8696  3.1483335156024E-10  3.6429884438995E-05 -3.6284658566240E-05 -3.0592212941916E-10  1.4523478397708E-07  3.6430199272346E-05 -3.6284964488369E-05
          52    4.0645  3.1555759024684E-10  4.3494494368908E-05 -4.0880149789260E-05 -3.0756643084089E-10  2.6143525708077E-06  4.3494809926499E-05 -4.0880457355691E-05
          53    4.2641  3.1634883945818E-10  5.1652253029159E-05 -4.5888800367419E-05 -3.0908548884104E-10  5.7634599250907E-06  5.1652569377998E-05 -4.5889109452908E-05
          54    4.4681  3.1721103255504E-10  6.1030433826194E-05 -5.1332286677107E-05 -3.1050827090500E-10  9.6981538518483E-06  6.1030751037227E-05 -5.1332597185378E-05
          55    4.6767  3.1814822739175E-10  7.1766235360950E-05 -5.7232542306612E-05 -3.1186127992575E-10  1.4533699341285E-05  7.1766553509178E-05 -5.7232854167892E-05
          56    4.8899  3.1916461361824E-10  8.4007153807948E-05 -6.3611745923060E-05 -3.1316864876946E-10  2.0395413880853E-05  8.4007472972562E-05 -6.3612059091709E-05
          57    4.9322  3.1937356924122E-10  8.6597326231828E-05 -6.4920708451321E-05 -3.1342157070686E-10  2.1676623732505E-05  8.6597645605397E-05 -6.4921021872892E-05
          58    4.9656  3.1954048531528E-10  8.8683912813362E-05 -6.5965707019024E-05 -3.1362030708005E-10  2.2718211714516E-05  8.8684232353847E-05 -6.5966020639332E-05
          59    4.9905  3.1966544634314E-10  9.0256117150638E-05 -6.6747683792659E-05 -3.1376727607037E-10  2.3508439256150E-05  9.0256436816084E-05 -6.6747997559935E-05
          60    5.0045  3.1973610139721E-10  9.1148864061255E-05 -6.7189691225596E-05 -3.1384971440686E-10  2.3959178722046E-05  9.1149183797356E-05 -6.7190005075310E-05
          61    5.0227  3.1982872982493E-10  9.2323381935139E-05 -6.7769012767387E-05 -3.1395709053915E-10  2.4554375039392E-05  9.2323701763869E-05 -6.7769326724477E-05
          62    5.0957  3.2020369541085E-10  9.7125303992218E-05 -7.0112429204932E-05 -3.1438409815968E-10  2.7012880606884E-05  9.7125624195914E-05 -7.0112743589030E-05
          63    5.3177  3.2138774990918E-10  1.1277272045784E-04 -7.7494421931749E-05 -3.1566453190257E-10  3.5278304249313E-05  1.1277304184559E-04 -7.7494737596281E-05
          64    5.5440  3.2266330886451E-10  1.3041198742024E-04 -8.5416530615788E-05 -3.1695706173253E-10  4.4995462510699E-05  1.3041231008355E-04 -8.5416847572850E-05
          65    5.7747  3.2403605997977E-10  1.5024629070403E-04 -9.3907358050595E-05 -3.1827897491179E-10  5.6338938410516E-05  1.5024661474009E-04 -9.3907676329570E-05
          66    6.0097  3.2551098449172E-10  1.7247943943769E-04 -1.0299016153325E-04 -3.1964503208300E-10  6.9489283770393E-05  1.7247976494867E-04 -1.0299048117828E-04
          67    6.2491  3.2709326094026E-10  1.9732772436501E-04 -1.1268841011032E-04 -3.2106865879972E-10  8.4639320279292E-05  1.9732805145827E-04 -1.1268873117898E-04
          68    6.4929  3.2878827842275E-10  2.2502025982443E-04 -1.2302577241151E-04 -3.2256213094738E-10  1.0199449363906E-04  2.2502058861270E-04 -1.2302609497364E-04
          69    6.7409  3.3060165241798E-10  2.5579934366149E-04 -1.3402611369866E-04 -3.2413675343860E-10  1.2177323642772E-04  2.5579967426314E-04 -1.3402643783541E-04
          70    6.9932  3.3253924178103E-10  2.8992081775113E-04 -1.4571349347058E-04 -3.2580302858024E-10  1.4420733101676E-04  2.8992115029037E-04 -1.4571381927361E-04
          71    7.2498  3.3460716718551E-10  3.2765442908663E-04 -1.5811216339416E-04 -3.2757081282257E-10  1.6954227272883E-04  3.2765476369379E-04 -1.5811249096497E-04
          72    7.5106  3.3681183101331E-10  3.6928419145230E-04 -1.7124656546588E-04 -3.2944946125761E-10  1.9803763334879E-04  3.6928452826413E-04 -1.7124689491534E-04
          73    7.7755  3.3915993877297E-10  4.1510874809893E-04 -1.8514133041961E-04 -3.3144795986333E-10  2.2996742539130E-04  4.1510908725887E-04 -1.8514166186757E-04
          74    8.0447  3.4165852207937E-10  4.6544173520108E-04 -1.9982127621273E-04 -3.3357504585597E-10  2.6562046707183E-04  4.6544207685961E-04 -1.9982160978778E-04
          75    8.3179  3.4431496347110E-10  5.2061214632510E-04 -2.1531140659981E-04 -3.3583931690414E-10  3.0530074820093E-04  5.2061249064006E-04 -2.1531174243913E-04
          76    8.5953  3.4713702319568E-10  5.8096469783591E-04 -2.3163690972628E-04 -3.3824933019515E-10  3.4932779699732E-04  5.8096504497293E-04 -2.3163724797561E-04
          77    8.8768  3.5013286789755E-10  6.4686019506327E-04 -2.4882315667132E-04 -3.4081369244192E-10  3.9803704771113E-04  6.4686054519614E-04 -2.4882349748502E-04
          78    9.1623  3.5331110166421E-10  7.1867589958488E-04 -2.6689570002655E-04 -3.4354114206590E-10  4.5178020932830E-04  7.1867625289599E-04 -2.6689604356769E-04
          79    9.4519  3.5668079951178E-10  7.9680589710835E-04 -2.8588027236963E-04 -3.4644062480922E-10  5.1092563497890E-04  7.9680625378915E-04 -2.8588061881025E-04
          80    9.7455  3.6025154334261E-10  8.8166146634867E-04 -3.0580278474409E-04 -3.4952136399695E-10  5.7585869233476E-04  8.8166182660022E-04 -3.0580313426546E-04
          81   10.0430  3.6403346094396E-10  9.7367144851948E-04 -3.2668932505762E-04 -3.5279292666490E-10  6.4698213470240E-04  9.7367181255294E-04 -3.2668967785054E-04
          82   10.3446  3.6803726797922E-10  1.0732826175906E-03 -3.4856615645135E-04 -3.5626528670783E-10  7.2471647291122E-04  1.0732829856279E-03 -3.4856651271663E-04
          83   10.6500  3.7227431345932E-10  1.1809600511882E-03 -3.7145971562427E-04 -3.5994888613777E-10  8.0950034788939E-04  1.1809604234625E-03 -3.7146007557316E-04
          84   10.9594  3.7675662879202E-10  1.2971875021495E-03 -3.9539661112943E-04 -3.6385469548103E-10  9.0179090392196E-04  1.2971878789061E-03 -3.9539697498412E-04
          85   11.2727  3.8149698102711E-10  1.4224677704078E-03 -4.2040362159011E-04 -3.6799427425384E-10  1.0020641623204E-03  1.4224681519048E-03 -4.2040398958439E-04
          86   11.5899  3.8650893032996E-10  1.5573230759832E-03 -4.4650769400632E-04 -3.7237983246168E-10  1.1108153961059E-03  1.5573234624921E-03 -4.4650806638615E-04
          87   11.9109  3.9180689252911E-10  1.7022954319829E-03 -4.7373594193743E-04 -3.7702429394254E-10  1.2285595048281E-03  1.7022958237898E-03 -4.7373631896172E-04
          88   12.2357  3.9740620667297E-10  1.8579470183926E-03 -5.0211564373162E-04 -3.8194136235411E-10  1.3558313901258E-03  1.8579474157988E-03 -5.0211602567298E-04
          89   12.5644  4.0332320848987E-10  2.0248605565454E-03 -5.3167424078020E-04 -3.8714559065260E-10  1.4931863319429E-03  2.0248609598687E-03 -5.3167462792579E-04
          90   12.8968  4.0957531022333E-10  2.2036396838905E-03 -5.6243933573297E-04 -3.9265245475868E-10  1.6412003650804E-03  2.2036400934658E-03 -5.6243972838542E-04
          91   13.2330  4.1618108731403E-10  2.3949093294917E-03 -5.9443869075880E-04 -3.9847843221237E-10  1.8004706564356E-03  2.3949097456728E-03 -5.9443908923723E-04
          92   13.5730  4.2316037277414E-10  2.5993160901177E-03 -6.2770022582554E-04 -4.0464108660966E-10  1.9716158828115E-03  2.5993165132781E-03 -6.2770063046662E-04
          93   13.9167  4.3053435988842E-10  2.8175286068642E-03 -6.6225201699077E-04 -4.1115915857273E-10  2.1552766092486E-03  2.8175290373986E-03 -6.6225242814993E-04
          94   14.2641  4.3832571405508E-10  3.0502379422554E-03 -6.9812229469746E-04 -4.1805266413067E-10  2.3521156678309E-03  3.0502383805811E-03 -6.9812271275013E-04
          95   14.6153  4.4655869483982E-10  3.2981579584265E-03 -7.3533944216633E-04 -4.2534300138468E-10  2.5628185374758E-03  3.2981584049851E-03 -7.3533986750934E-04
          96   14.9701  4.5525928910506E-10  3.5620256954926E-03 -7.7393199374161E-04 -4.3305306637765E-10  2.7880937239572E-03  3.5620261507519E-03 -7.7393242679468E-04
          97   15.3285  4.6445535638513E-10  3.8426017507230E-03 -8.1392863328811E-04 -4.4120737921930E-10  3.0286731406828E-03  3.8426022151783E-03 -8.1392907449549E-04
          98   15.6906  4.7417678777613E-10  4.1406706588937E-03 -8.5535819268440E-04 -4.4983222159092E-10  3.2853124905539E-03  4.1406711330705E-03 -8.5535864251662E-04
          99   16.0564  4.8445567975525E-10  4.4570412726178E-03 -8.9824965023661E-04 -4.5895578680919E-10  3.5587916478810E-03  4.4570417570734E-03 -8.9825010919239E-04
         100   16.4257  4.9532652436060E-10  4.7925471440831E-03 -9.4263212921471E-04 -4.6860834381843E-10  3.8499150415866E-03  4.7925476394096E-03 -9.4263259782305E-04
         101   16.7986  5.0682641781347E-10  5.1480469073532E-03 -9.8853489638451E-04 -4.7882241661167E-10  4.1595120389727E-03  5.1480474141797E-03 -9.8853537520693E-04
         102   17.1752  5.1899528886751E-10  5.5244246614788E-03 -1.0359873605678E-03 -4.8963298068772E-10  4.4884373302732E-03  5.5244251804741E-03 -1.0359878502008E-03
         103   17.5553  5.3187614977991E-10  5.9225903545286E-03 -1.0850190712404E-03 -5.0107767839074E-10  4.8375713140867E-03  5.9225908864047E-03 -1.0850195723180E-03
         104   17.9389  5.4551537167699E-10  6.3434801685757E-03 -1.1356597171656E-03 -5.1319705517777E-10  5.2078204837284E-03  6.3434807140911E-03 -1.1356602303626E-03
         105   18.3261  5.5996298748578E-10  6.7880569056738E-03 -1.1879391250638E-03 -5.2603481905726E-10  5.6001178145381E-03  6.7880574656368E-03 -1.1879396510986E-03
         106   18.7168  5.7527302504967E-10  7.2573103744145E-03 -1.2418872582641E-03 -5.3963812573572E-10  6.0154231517852E-03  7.2573109496875E-03 -1.2418877979023E-03
         107   19.1110  5.9150387395740E-10  7.7522577781999E-03 -1.2975342154678E-03 -5.5405789229817E-10  6.4547236001780E-03  7.7522583697038E-03 -1.2975347695257E-03
         108   19.5087  6.0871868990710E-10  8.2739441038281E-03 -1.3549102294533E-03 -5.6934914258989E-10  6.9190339137443E-03  8.2739447125468E-03 -1.3549107988025E-03
         109   19.9099  6.2698584068739E-10  8.8234425115640E-03 -1.4140456658561E-03 -5.8557138784644E-10  7.4093968871223E-03  8.8234431385498E-03 -1.4140462514275E-03
         110   20.3146  6.4637939855704E-10  9.4018547262229E-03 -1.4749710219621E-03 -6.0278904650870E-10  7.9268837478512E-03  9.4018553726023E-03 -1.4749716247511E-03
         111   20.7227  6.6697968440594E-10  1.0010311429587E-02 -1.5377169255447E-03 -6.2107190771792E-10  8.4725945499503E-03  1.0010312096567E-02 -1.5377175466166E-03
         112   21.1342  6.8887386958497E-10  1.0649972653840E-02 -1.6023141337070E-03 -6.4049564349143E-10  9.0476585685115E-03  1.0649973342714E-02 -1.6023147742026E-03
         113   21.5492  7.1215664203977E-10  1.1322028175746E-02 -1.6687935316990E-03 -6.6114237515334E-10  9.6532346950613E-03  1.1322028887903E-02 -1.6687941928414E-03
         114   21.9676  7.3693094474999E-10  1.2027697913514E-02 -1.7371861319011E-03 -6.8310130046624E-10  1.0290511835443E-02  1.2027698650445E-02 -1.7371868150024E-03
         115   22.3894  7.6330879434532E-10  1.2768232323301E-02 -1.8075230726594E-03 -7.0646938845296E-10  1.0960709307481E-02  1.2768233086609E-02 -1.8075237791288E-03
         116   22.8147  7.9141219032288E-10  1.3544912798022E-02 -1.8798356172417E-03 -7.3135215007766E-10  1.1665077240840E-02  1.3544913589434E-02 -1.8798363485939E-03
         117   23.2432  8.2137412498145E-10  1.4359052067398E-02 -1.9541551527948E-03 -7.5786449382064E-10  1.2404896978113E-02  1.4359052888773E-02 -1.9541559106593E-03
         118   23.6752  8.5333970705078E-10  1.5211994599729E-02 -2.0305131893490E-03 -7.8613167641691E-10  1.3181481477588E-02  1.5211995453068E-02 -2.0305139754807E-03
         119   24.1105  8.8746741257889E-10  1.6105117004137E-02 -2.1089413587507E-03 -8.1629036033992E-10  1.3996175716563E-02  1.6105117891605E-02 -2.1089421750411E-03
         120   24.5492  9.2393047904809E-10  1.7039828435605E-02 -2.1894714137272E-03 -8.4848979122147E-10  1.4850357097318E-02  1.7039829359535E-02 -2.1894722622170E-03
         121   24.9912  9.6291846065754E-10  1.8017571000652E-02 -2.2721352268875E-03 -8.8289311007746E-10  1.5745435853790E-02  1.8017571963570E-02 -2.2721361097806E-03
         122   25.4366  1.0046389650525E-09  1.9039820165341E-02 -2.3569647898019E-03 -9.1967881722687E-10  1.6682855460499E-02  1.9039821169980E-02 -2.3569657094807E-03
         123   25.8852  1.0493195946426E-09  2.0108085164308E-02 -2.4439922120437E-03 -9.5904240711465E-10  1.7664093042541E-02  2.0108086213627E-02 -2.4439931710861E-03
         124   26.3372  1.0972101192452E-09  2.1223909411925E-02 -2.5332497202834E-03 -1.0011981958583E-09  1.8690659787653E-02  2.1223910509135E-02 -2.5332507214816E-03
         125   26.7925  1.1485849093281E-09  2.2388870915608E-02 -2.6247696574270E-03 -1.0463813663330E-09  1.9764101360385E-02  2.2388872064193E-02 -2.6247707038083E-03
         126   27.2510  1.2037456648812E-09  2.3604582689127E-02 -2.7185844816275E-03 -1.0948502590554E-09  2.0885998316394E-02  2.3604583892872E-02 -2.7185855764778E-03
         127   27.7129  1.2630244784122E-09  2.4872693170520E-02 -2.8147267655289E-03 -1.1468889412308E-09  2.2057966521126E-02  2.4872694433544E-02 -2.8147279124178E-03
         128   28.1780  1.3267872770340E-09  2.6194886639742E-02 -2.9132291953504E-03 -1.2028100906902E-09  2.3281657568369E-02  2.6194887966530E-02 -2.9132303981605E-03
         129   28.6464  1.3954376947250E-09  2.7572883639058E-02 -3.0141245700485E-03 -1.2629582368722E-09  2.4558759201489E-02  2.7572885034496E-02 -3.0141258330067E-03
         130   29.1180  1.4694214332291E-09  2.9008441396235E-02 -3.1174458005475E-03 -1.3277134070915E-09  2.5890995737395E-02  2.9008442865656E-02 -3.1174471282609E-03
         131   29.5929  1.5492311786626E-09  3.0503354248311E-02 -3.2232259088721E-03 -1.3974952331600E-09  2.7280128491175E-02  3.0503355797542E-02 -3.2232273063674E-03
         132   30.0674  1.6347369081288E-09  3.2047485056142E-02 -3.3306720796803E-03 -1.4721781210138E-09  2.8716813139020E-02  3.2047486690879E-02 -3.3306735518584E-03
         133   30.5284  1.7237737989448E-09  3.3596791309064E-02 -3.4367402360340E-03 -1.5498628052242E-09  3.0160051246941E-02  3.3596793032838E-02 -3.4367417858968E-03
         134   30.9775  1.8165956253255E-09  3.5153021983268E-02 -3.5416367520576E-03 -1.6307652188443E-09  3.1611385417041E-02  3.5153023799864E-02 -3.5416383828228E-03
         135   31.4163  1.9135785549228E-09  3.6719537821336E-02 -3.6456584816140E-03 -1.7152071596928E-09  3.3073879538093E-02  3.6719539734915E-02 -3.6456601968212E-03
         136   31.8462  2.0150808610110E-09  3.8298843533353E-02 -3.7490269751139E-03 -1.8034938105991E-09  3.4549816769826E-02  3.8298845548434E-02 -3.7490287786077E-03
         137   32.2684  2.1214497794206E-09  3.9892792097586E-02 -3.8519077546457E-03 -1.8959198055474E-09  3.6040884568470E-02  3.9892794219036E-02 -3.8519096505655E-03
         138   32.6835  2.2330311116316E-09  4.1502797091716E-02 -3.9544281406140E-03 -1.9927776377157E-09  3.7548369191356E-02  4.1502799324747E-02 -3.9544301333916E-03
         139   33.0923  2.3501756289440E-09  4.3129965305238E-02 -4.0566884535145E-03 -2.0943632430820E-09  3.9073277107536E-02  4.3129967655414E-02 -4.0566905478778E-03
         140   33.4953  2.4732434894851E-09  4.4775180875710E-02 -4.1587692186585E-03 -2.2009798292806E-09  4.0616411929315E-02  4.4775183348954E-02 -4.1587714196383E-03
         141   33.8930  2.6026080103059E-09  4.6439167174748E-02 -4.2607363810342E-03 -2.3129411246494E-09  4.2178431083381E-02  4.6439169777356E-02 -4.2607386939753E-03
         142   34.2858  2.7386577192720E-09  4.8122517034499E-02 -4.3626441702971E-03 -2.4305731218981E-09  4.3759873172286E-02  4.8122519773156E-02 -4.3626466008702E-03
         143   34.6740  2.8817994589931E-09  4.9825730443638E-02 -4.4645381607942E-03 -2.5542167213254E-09  4.5361192610427E-02  4.9825733325438E-02 -4.4645407150109E-03
         144   35.0579  3.0324602455739E-09  5.1549231130149E-02 -4.5664568450200E-03 -2.6842292856413E-09  4.6982774633360E-02  5.1549234162610E-02 -4.5664595292493E-03
         145   35.4379  3.1910891779268E-09  5.3293380619935E-02 -4.6684329297572E-03 -2.8209862309160E-09  4.8624948060281E-02  5.3293383811024E-02 -4.6684357507435E-03
         146   35.8140  3.3581594202680E-09  5.5058490231244E-02 -4.7704944093678E-03 -2.9648826729263E-09  5.0287996215153E-02  5.5058493589403E-02 -4.7704973742504E-03
         147   36.1867  3.5341704257130E-09  5.6844832828800E-02 -4.8726655417784E-03 -3.1163352730162E-09  5.1972167704857E-02  5.6844836362971E-02 -4.8726686581137E-03
         148   36.5559  3.7196495682071E-09  5.8652646076336E-02 -4.9749672730952E-03 -3.2757835670131E-09  5.3677679247106E-02  5.8652649795985E-02 -4.9749705488787E-03
         149   36.9219  3.9151543601362E-09  6.0482139960138E-02 -5.0774178652882E-03 -3.4436917912089E-09  5.5404722566312E-02  6.0482143875292E-02 -5.0774213089800E-03
         150   37.2849  4.1212745951764E-09  6.2333501462609E-02 -5.1800333215034E-03 -3.6205506358612E-09  5.7153468641830E-02  6.2333505583884E-02 -5.1800369420540E-03
         151   37.6450  4.3386344763608E-09  6.4206897423335E-02 -5.2828276814935E-03 -3.8068789786060E-09  5.8924070273596E-02  6.4206901761969E-02 -5.2828314883725E-03
         152   38.0023  4.5678949555164E-09  6.6102477740063E-02 -5.3858133136314E-03 -4.0032257910529E-09  6.0716664991101E-02  6.6102482307958E-02 -5.3858173168572E-03
         153   38.3569  4.8097561453487E-09  6.8020377608622E-02 -5.4890011349322E-03 -4.2101720996438E-09  6.2531377073274E-02  6.8020382418378E-02 -5.4890053451043E-03
         154   38.7090  5.0649598150039E-09  6.9960719000820E-02 -5.5924007751543E-03 -4.4283330093087E-09  6.4368318862293E-02  6.9960724065780E-02 -5.5924052034873E-03
         155   39.0586  5.3342922662022E-09  7.1923613599204E-02 -5.6960208057695E-03 -4.6583600436459E-09  6.6227593469367E-02  7.1923618933497E-02 -5.6960254641296E-03
         156   39.4058  5.6185871446775E-09  7.3909163615313E-02 -5.7998688440273E-03 -4.9009434198839E-09  6.8109295488929E-02  7.3909169233900E-02 -5.7998737449708E-03
         157   39.7508  5.9187283444131E-09  7.5917461978656E-02 -5.9039516171858E-03 -5.1568143935081E-09  7.0013511123384E-02  7.5917467897385E-02 -5.9039567740002E-03
         158   40.0936  6.2356535420545E-09  7.7948595364877E-02 -6.0082751670044E-03 -5.4267481298234E-09  7.1940321006778E-02  7.7948601600531E-02 -6.0082805937525E-03
